date,temperature_max,temperature_min,temperature_mean,rainfall,wind_speed,apparent_temp,humidity,pressure,solar,year,month,day,doy,season,temp_class,rain_class,flood_risk,season_Winter,season_Summer,season_Southwest_Monsoon,season_Post-Monsoon,temperature_mean_7d_avg,temperature_mean_30d_avg,rainfall_7d_avg,rainfall_30d_avg,humidity_7d_avg,humidity_30d_avg
2016-06-10,27.2,20.8,23.7,0.2,25.9,24.5,75.54,970.0,3.7534,2016,6,10,162,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.51,25.14,8.66,5.46,75.54,69.04
2016-06-11,27.4,20.3,23.8,0.0,21.4,24.7,72.23,970.0,5.045,2016,6,11,163,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,23.5,25.05,6.86,5.41,75.34,69.54
2016-06-12,28.7,20.8,23.8,0.9,22.0,25.0,72.34,970.0,5.4163,2016,6,12,164,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.54,24.94,4.64,5.44,75.52,70.01
2016-06-13,27.4,20.7,23.1,6.9,23.6,24.1,66.61,970.0,4.901,2016,6,13,165,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.43,24.83,5.11,5.53,73.88,70.34
2016-06-14,27.7,20.4,23.4,1.9,23.5,24.2,70.88,970.0,5.2037,2016,6,14,166,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.46,24.68,4.57,5.59,72.9,70.89
2016-06-15,27.7,20.3,23.7,0.0,28.0,23.8,70.3,970.0,6.1608,2016,6,15,167,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,23.47,24.6,2.0,5.57,71.63,71.31
2016-06-16,27.7,19.6,22.8,1.9,22.0,23.9,75.88,970.0,6.089,2016,6,16,168,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.47,24.52,1.69,5.6,71.97,71.85
2016-06-17,27.5,19.2,22.6,8.3,19.6,24.2,71.74,970.0,5.5534,2016,6,17,169,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,23.31,24.5,2.84,5.32,71.43,71.74
2016-06-18,27.9,20.3,23.0,2.0,20.6,24.4,77.01,970.0,5.2685,2016,6,18,170,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.2,24.47,3.13,5.18,72.11,71.49
2016-06-19,26.7,20.1,22.1,15.1,20.9,23.9,76.38,970.0,5.0938,2016,6,19,171,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.96,24.4,5.16,5.6,72.69,71.57
2016-06-20,25.9,19.8,22.8,0.0,14.0,24.3,82.19,970.0,4.416,2016,6,20,172,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,22.91,24.28,4.17,5.6,74.91,71.94
2016-06-21,25.0,19.4,21.5,13.5,18.6,22.8,82.3,970.0,4.0709,2016,6,21,173,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.64,24.11,5.83,6.05,76.54,72.45
2016-06-22,26.2,18.9,21.3,9.75,19.5,22.8,82.55,970.0,4.5547,2016,6,22,174,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.3,23.92,7.22,6.37,78.29,73.09
2016-06-23,25.0,20.1,21.6,6.0,25.3,22.3,81.4,970.0,3.8407,2016,6,23,175,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.13,23.74,7.81,6.57,79.08,73.74
2016-06-24,25.6,19.5,21.6,6.2,26.4,22.0,76.99,970.0,4.4191,2016,6,24,176,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.99,23.57,7.51,6.78,79.83,74.23
2016-06-25,26.0,19.3,21.6,12.6,28.4,21.9,76.11,970.0,3.4747,2016,6,25,177,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,21.79,23.39,9.02,7.2,79.7,74.59
2016-06-26,25.6,20.0,21.8,5.0,24.2,22.6,77.31,970.0,4.0116,2016,6,26,178,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.74,23.24,7.58,7.22,79.84,75.11
2016-06-27,24.0,20.4,21.7,5.2,27.8,22.5,79.3,970.0,3.515,2016,6,27,179,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.59,23.11,8.32,7.13,79.42,75.28
2016-06-28,22.8,19.9,20.8,4.1,19.8,22.3,79.8,970.0,3.3631,2016,6,28,180,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.49,23.0,6.98,7.12,79.07,75.6
2016-06-29,21.2,19.7,20.3,3.0,22.0,21.0,81.82,970.0,2.6052,2016,6,29,181,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.34,22.84,6.01,7.09,78.96,76.01
2016-06-30,26.0,20.2,22.2,1.9,27.9,22.4,80.03,970.0,3.053,2016,6,30,182,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.43,22.77,5.43,6.72,78.77,76.5
2016-07-01,26.1,20.9,22.9,0.6,32.4,22.6,79.64,970.0,4.7172,2016,7,1,183,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.61,22.71,4.63,6.24,79.14,76.5
2016-07-02,26.7,20.3,22.9,0.1,32.1,22.2,73.14,970.0,5.844,2016,7,2,184,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.8,22.67,2.84,6.02,78.72,76.24
2016-07-03,26.4,20.6,23.2,0.0,29.5,23.3,74.84,970.0,4.6721,2016,7,3,185,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,22.0,22.64,2.13,5.52,78.37,76.32
2016-07-04,25.9,20.9,22.2,7.5,18.8,23.6,76.86,970.0,4.4671,2016,7,4,186,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.07,22.58,2.46,5.35,78.02,76.43
2016-07-05,25.9,19.9,22.0,11.7,22.7,23.3,75.93,970.0,4.1657,2016,7,5,187,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.24,22.53,3.54,5.19,77.47,76.59
2016-07-06,25.7,20.1,22.0,15.9,21.5,23.4,80.58,970.0,3.9466,2016,7,6,188,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.49,22.47,5.39,5.6,77.29,76.67
2016-07-07,25.4,20.0,22.2,5.0,25.2,23.1,79.51,970.0,4.1078,2016,7,7,189,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.49,22.43,5.83,5.58,77.21,76.73
2016-07-08,26.0,20.6,22.9,1.0,28.1,23.3,76.69,970.0,3.8674,2016,7,8,190,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.49,22.41,5.89,5.01,76.79,76.65
2016-07-09,25.4,20.7,22.7,0.3,34.0,21.9,77.36,970.0,4.1002,2016,7,9,191,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.46,22.41,5.91,4.89,77.4,76.78
2016-07-10,26.0,20.8,22.8,0.2,34.5,22.0,74.39,970.0,4.5732,2016,7,10,192,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.4,22.38,5.94,4.89,77.33,76.74
2016-07-11,25.2,20.5,22.5,0.0,30.7,21.9,75.12,970.0,4.4002,2016,7,11,193,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,22.44,22.33,4.87,4.89,77.08,76.83
2016-07-12,25.6,20.5,22.6,0.4,28.9,22.3,75.83,970.0,4.3342,2016,7,12,194,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.53,22.29,3.26,4.87,77.07,76.95
2016-07-13,26.6,20.4,23.0,0.3,26.2,23.2,73.05,970.0,5.4847,2016,7,13,195,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.67,22.29,1.03,4.65,75.99,77.16
2016-07-14,27.0,19.6,22.8,3.3,19.5,24.5,72.11,970.0,6.5261,2016,7,14,196,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.76,22.27,0.79,4.69,74.94,77.21
2016-07-15,26.8,20.3,22.9,7.5,13.6,25.5,73.73,970.0,5.1886,2016,7,15,197,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.76,22.24,1.71,4.94,74.51,77.32
2016-07-16,26.5,19.8,22.6,4.8,15.1,25.0,77.86,970.0,5.9839,2016,7,16,198,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.74,22.24,2.36,5.04,74.58,77.39
2016-07-17,26.4,19.5,22.2,7.0,14.0,24.7,79.12,970.0,4.963,2016,7,17,199,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.66,22.22,3.33,5.0,75.26,77.63
2016-07-18,25.7,19.4,21.7,8.4,15.5,23.5,80.21,970.0,5.5418,2016,7,18,200,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.54,22.18,4.53,5.21,75.99,77.74
2016-07-19,25.9,19.3,21.7,2.9,18.3,23.1,75.94,970.0,5.0016,2016,7,19,201,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.41,22.17,4.89,4.81,76.0,77.72
2016-07-20,26.0,20.1,21.9,4.2,18.3,23.0,78.87,970.0,4.7614,2016,7,20,202,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.26,22.14,5.44,4.95,76.83,77.61
2016-07-21,24.2,19.6,21.2,12.9,20.0,22.3,80.18,970.0,4.2886,2016,7,21,203,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.03,22.13,6.81,4.92,77.99,77.54
2016-07-22,24.1,19.6,21.3,4.1,24.1,22.0,77.29,970.0,3.9768,2016,7,22,204,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.8,22.13,6.33,4.74,78.5,77.37
2016-07-23,25.4,19.0,21.3,17.0,19.1,22.8,77.6,970.0,4.4839,2016,7,23,205,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,21.61,22.12,8.07,5.1,78.46,77.24
2016-07-24,26.0,20.1,21.6,8.1,19.1,23.5,78.67,970.0,5.4847,2016,7,24,206,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,21.53,22.12,8.23,5.17,78.39,77.3
2016-07-25,27.0,19.7,22.4,6.1,14.5,24.8,77.84,970.0,6.1673,2016,7,25,207,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.63,22.14,7.9,4.95,78.06,77.35
2016-07-26,26.8,19.8,22.5,15.3,10.1,25.4,78.02,970.0,5.8745,2016,7,26,208,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,21.74,22.17,9.67,5.29,78.35,77.38
2016-07-27,27.8,19.3,22.8,4.5,9.7,26.1,83.93,970.0,5.7341,2016,7,27,209,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.87,22.2,9.71,5.27,79.08,77.53
2016-07-28,26.8,20.1,22.5,6.8,12.4,24.9,86.95,970.0,5.4547,2016,7,28,210,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.06,22.26,8.84,5.36,80.04,77.77
2016-07-29,25.5,19.9,21.5,10.8,17.3,23.5,82.12,970.0,3.967,2016,7,29,211,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.09,22.3,9.8,5.62,80.73,77.78
2016-07-30,23.7,19.1,20.8,7.3500000000000005,18.7,22.0,84.78,970.0,3.7538,2016,7,30,212,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.01,22.25,8.42,5.8,81.76,77.94
2016-07-31,24.4,18.9,21.3,3.9,20.3,22.0,76.89,970.0,5.7341,2016,7,31,213,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.97,22.2,7.82,5.91,81.5,77.85
2016-08-01,25.3,19.1,21.7,0.5,28.1,21.5,77.41,970.0,5.0822,2016,8,1,214,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.87,22.16,7.02,5.92,81.44,77.99
2016-08-02,24.9,19.4,21.8,0.0,27.3,21.2,80.84,970.0,5.88,2016,8,2,215,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,21.77,22.11,4.84,5.92,81.85,78.19
2016-08-03,25.3,19.4,22.0,0.0,31.0,21.2,76.89,970.0,5.0618,2016,8,3,216,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,21.66,22.11,4.19,5.68,80.84,78.19
2016-08-04,25.4,20.1,22.3,0.1,29.2,21.8,79.48,970.0,4.9548,2016,8,4,217,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.63,22.12,3.24,5.29,79.77,78.31
2016-08-05,25.5,19.9,22.4,1.0,28.4,22.2,77.34,970.0,4.5602,2016,8,5,218,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.76,22.13,1.84,4.79,79.09,78.2
2016-08-06,26.2,19.8,22.5,0.0,28.9,22.3,78.57,970.0,5.7286,2016,8,6,219,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,22.0,22.14,0.79,4.62,78.2,78.17
2016-08-07,25.7,20.0,22.5,1.9,24.8,22.9,80.97,970.0,5.5022,2016,8,7,220,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.17,22.13,0.5,4.66,78.79,78.31
2016-08-08,26.2,19.4,22.6,0.2,21.7,23.3,77.72,970.0,5.5596,2016,8,8,221,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.3,22.12,0.46,4.65,78.83,78.32
2016-08-09,26.6,19.3,22.6,0.4,21.3,23.3,75.96,970.0,6.1562,2016,8,9,222,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.41,22.12,0.51,4.66,78.13,78.38
2016-08-10,26.3,19.8,22.7,0.3,22.3,23.4,77.85,970.0,5.5651,2016,8,10,223,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.51,22.12,0.56,4.67,78.27,78.47
2016-08-11,26.3,19.1,22.5,0.2,19.8,23.3,76.37,970.0,6.648,2016,8,11,224,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.54,22.12,0.57,4.66,77.83,78.49
2016-08-12,26.9,19.6,22.6,1.5,18.4,24.0,77.24,970.0,6.1908,2016,8,12,225,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.57,22.11,0.64,4.7,77.81,78.62
2016-08-13,27.3,20.5,22.8,3.5,20.2,24.4,77.21,970.0,5.2474,2016,8,13,226,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.61,22.11,1.14,4.71,77.62,78.8
2016-08-14,26.5,19.7,22.7,0.7,22.4,23.3,78.65,970.0,4.975,2016,8,14,227,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.64,22.1,0.97,4.48,77.29,78.96
2016-08-15,26.2,19.0,22.3,1.5,25.2,22.6,74.92,970.0,4.8334,2016,8,15,228,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.6,22.09,1.16,4.37,76.89,78.86
2016-08-16,26.2,20.6,22.8,0.4,29.0,22.7,74.44,970.0,4.5641,2016,8,16,229,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.63,22.11,1.16,4.15,76.67,78.7
2016-08-17,25.9,20.4,22.6,0.3,26.3,22.7,73.84,970.0,4.8043,2016,8,17,230,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.61,22.14,1.16,3.88,76.1,78.49
2016-08-18,26.3,20.3,22.7,0.6,21.0,23.4,73.59,970.0,5.2452,2016,8,18,231,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.64,22.17,1.21,3.8,75.7,78.41
2016-08-19,26.8,20.0,22.8,0.7,21.1,23.8,73.1,970.0,5.6933,2016,8,19,232,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.67,22.2,1.1,3.69,75.11,78.22
2016-08-20,27.0,19.3,22.9,0.1,14.3,24.4,71.53,970.0,6.3389,2016,8,20,233,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.69,22.26,0.61,3.26,74.3,77.93
2016-08-21,27.2,18.4,23.0,0.1,15.1,24.6,70.37,970.0,6.5573,2016,8,21,234,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.73,22.32,0.53,3.13,73.11,77.7
2016-08-22,26.7,19.9,23.1,0.1,16.8,24.6,70.81,970.0,5.9686,2016,8,22,235,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.84,22.38,0.33,2.56,72.53,77.48
2016-08-23,27.5,19.8,23.3,0.4,17.3,24.7,73.11,970.0,5.6842,2016,8,23,236,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.91,22.43,0.33,2.31,72.34,77.29
2016-08-24,27.7,20.2,23.0,1.4,19.1,24.5,74.77,970.0,4.6882,2016,8,24,237,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.97,22.45,0.49,2.15,72.47,77.19
2016-08-25,26.9,20.0,22.5,4.5,18.0,24.2,80.05,970.0,5.0851,2016,8,25,238,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.94,22.45,1.04,1.79,73.39,77.26
2016-08-26,26.1,20.0,22.2,10.8,17.1,24.1,77.89,970.0,4.992,2016,8,26,239,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.86,22.43,2.49,2.0,74.08,77.06
2016-08-27,26.3,19.9,21.9,1.7,18.2,23.5,77.53,970.0,4.9296,2016,8,27,240,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.71,22.41,2.71,1.83,74.93,76.74
2016-08-28,25.5,19.6,22.2,0.4,19.5,23.3,74.99,970.0,4.7904,2016,8,28,241,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.6,22.44,2.76,1.48,75.59,76.5
2016-08-29,26.8,19.8,22.8,3.5,17.2,24.2,77.55,970.0,4.53,2016,8,29,242,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.56,22.5,3.24,1.36,76.56,76.26
2016-08-30,26.4,20.2,22.1,12.9,18.8,24.0,82.7,970.0,4.2653,2016,8,30,243,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.39,22.53,5.03,1.66,77.93,76.46
2016-08-31,24.7,19.6,21.6,6.6,16.1,23.5,83.24,970.0,3.7937,2016,8,31,244,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.19,22.53,5.77,1.86,79.14,76.65
2016-09-01,25.3,19.7,22.0,1.0,17.2,23.8,75.42,970.0,4.8012,2016,9,1,245,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.11,22.53,5.27,1.89,78.47,76.47
2016-09-02,25.7,19.2,22.1,1.8,16.9,23.4,75.73,970.0,4.5118,2016,9,2,246,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.1,22.54,3.99,1.95,78.17,76.43
2016-09-03,25.4,19.3,21.9,0.5,19.1,23.2,75.96,970.0,4.8797,2016,9,3,247,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.1,22.52,3.81,1.97,77.94,76.31
2016-09-04,26.0,18.8,22.3,0.5,18.3,23.3,74.51,970.0,4.5127,2016,9,4,248,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.11,22.52,3.83,1.95,77.87,76.22
2016-09-05,25.5,18.1,21.8,0.1,20.4,22.7,73.18,970.0,5.4684,2016,9,5,249,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.97,22.5,3.34,1.95,77.25,76.04
2016-09-06,25.5,18.4,21.7,1.0,19.2,22.4,71.46,970.0,4.9877,2016,9,6,250,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.91,22.47,1.64,1.92,75.64,75.72
2016-09-07,25.7,17.2,21.5,0.0,18.4,22.2,69.28,970.0,6.0919,2016,9,7,251,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,21.9,22.43,0.7,1.92,73.65,75.44
2016-09-08,26.1,16.7,21.7,0.0,15.3,22.5,67.75,970.0,6.366,2016,9,8,252,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,21.86,22.4,0.56,1.9,72.55,75.17
2016-09-09,26.7,18.3,22.4,0.5,15.4,23.8,69.59,970.0,6.0955,2016,9,9,253,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.9,22.39,0.37,1.91,71.68,74.89
2016-09-10,27.2,18.4,22.7,0.1,16.1,24.1,71.57,970.0,6.0696,2016,9,10,254,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.01,22.4,0.31,1.91,71.05,74.73
2016-09-11,26.8,18.6,22.5,0.0,19.5,23.0,75.34,970.0,5.2834,2016,9,11,255,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,22.04,22.4,0.24,1.86,71.17,74.67
2016-09-12,26.0,18.5,22.2,1.9,18.9,23.3,72.72,970.0,4.3464,2016,9,12,256,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.1,22.38,0.5,1.8,71.1,74.52
2016-09-13,26.2,19.4,22.4,0.4,18.2,23.3,71.83,970.0,5.3359,2016,9,13,257,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.2,22.37,0.41,1.79,71.15,74.29
2016-09-14,26.4,19.7,22.6,0.1,20.5,23.5,72.97,970.0,4.992,2016,9,14,258,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.36,22.38,0.43,1.75,71.68,74.23
2016-09-15,26.3,19.8,22.6,1.0,20.1,23.7,77.21,970.0,5.2514,2016,9,15,259,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.49,22.37,0.57,1.77,73.03,74.32
2016-09-16,26.7,19.3,22.6,1.7,22.3,23.5,74.04,970.0,4.5806,2016,9,16,260,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.51,22.37,0.74,1.81,73.67,74.33
2016-09-17,27.3,19.8,22.8,0.0,22.8,23.3,73.66,970.0,4.4273,2016,9,17,261,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,22.53,22.37,0.73,1.79,73.97,74.33
2016-09-18,26.6,18.2,22.3,0.9,20.9,22.9,71.67,970.0,6.3797,2016,9,18,262,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.5,22.36,0.86,1.8,73.44,74.28
2016-09-19,26.9,19.3,22.8,0.0,20.5,23.3,70.7,970.0,6.587,2016,9,19,263,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,22.59,22.35,0.59,1.8,73.15,74.25
2016-09-20,26.1,19.1,22.5,0.3,21.3,22.8,69.81,970.0,5.2058,2016,9,20,264,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.6,22.34,0.57,1.8,72.87,74.23
2016-09-21,24.1,19.0,21.2,8.4,22.7,21.9,76.21,970.0,4.3714,2016,9,21,265,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.4,22.27,1.76,2.08,73.33,74.41
2016-09-22,25.4,19.3,21.9,4.7,26.6,22.1,70.36,970.0,4.3001,2016,9,22,266,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.3,22.23,2.29,2.22,72.35,74.32
2016-09-23,25.9,19.0,22.3,0.2,25.6,22.4,74.67,970.0,3.8669,2016,9,23,267,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.26,22.2,2.07,2.18,72.44,74.32
2016-09-24,25.3,19.7,22.1,0.7,25.6,22.3,72.62,970.0,3.6331,2016,9,24,268,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.16,22.19,2.17,2.06,72.29,74.07
2016-09-25,26.1,20.0,22.6,0.8,24.9,23.0,71.16,970.0,3.6814,2016,9,25,269,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.2,22.2,2.16,1.72,72.22,73.85
2016-09-26,26.7,20.4,23.1,0.0,20.1,24.3,71.79,970.0,4.2151,2016,9,26,270,Southwest Monsoon,Normal,No Rain,Medium,0,0,1,0,22.24,22.24,2.16,1.67,72.37,73.66
2016-09-27,26.8,20.3,22.6,10.1,15.8,25.0,85.95,970.0,4.9322,2016,9,27,271,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.26,22.26,3.56,1.99,74.68,74.02
2016-09-28,25.9,20.3,22.2,9.5,13.8,24.6,83.37,970.0,4.4086,2016,9,28,272,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.4,22.24,3.71,2.19,75.7,74.22
2016-09-29,27.4,20.3,22.9,1.5,15.8,25.3,77.67,970.0,4.0982,2016,9,29,273,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.54,22.26,3.26,1.81,76.75,74.05
2016-09-30,26.5,19.7,22.7,0.5,17.1,24.1,69.38,970.0,5.5075,2016,9,30,274,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.6,22.3,3.3,1.61,75.99,73.59
2016-10-01,26.2,18.9,22.1,0.0,14.3,23.1,67.41,970.0,6.1946,2016,10,1,275,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,22.6,22.3,3.2,1.57,75.25,73.32
2016-10-02,27.2,17.7,22.2,0.0,11.0,23.9,70.66,970.0,6.6857,2016,10,2,276,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,22.54,22.31,3.09,1.51,75.18,73.15
2016-10-03,28.0,17.5,22.8,0.0,8.4,25.0,72.25,970.0,6.4054,2016,10,3,277,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,22.5,22.34,3.09,1.5,75.24,73.03
2016-10-04,27.0,19.2,23.0,0.3,11.5,24.8,74.11,970.0,6.5088,2016,10,4,278,Post-Monsoon,Normal,Light,Medium,0,0,0,1,22.56,22.36,1.69,1.49,73.55,73.01
2016-10-05,27.6,17.9,22.8,0.0,13.9,24.0,65.63,970.0,6.8654,2016,10,5,279,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,22.64,22.39,0.33,1.49,71.02,72.76
2016-10-06,27.9,18.3,22.9,0.0,12.6,23.9,64.25,970.0,6.9466,2016,10,6,280,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,22.64,22.43,0.11,1.45,69.1,72.52
2016-10-07,28.1,17.2,22.7,0.0,12.3,23.7,64.27,970.0,6.5448,2016,10,7,281,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,22.64,22.47,0.04,1.45,68.37,72.35
2016-10-08,28.2,17.9,23.0,0.0,14.5,24.2,66.12,970.0,6.5942,2016,10,8,282,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,22.77,22.52,0.04,1.45,68.18,72.3
2016-10-09,27.2,18.4,22.8,1.1,19.8,23.6,71.02,970.0,6.5345,2016,10,9,283,Post-Monsoon,Normal,Light,Medium,0,0,0,1,22.86,22.53,0.2,1.47,68.24,72.35
2016-10-10,26.8,19.3,22.8,0.4,19.4,23.6,73.96,970.0,5.6383,2016,10,10,284,Post-Monsoon,Normal,Light,Medium,0,0,0,1,22.86,22.53,0.26,1.48,68.48,72.43
2016-10-11,28.1,19.0,23.0,2.8,13.2,25.1,75.28,970.0,6.0346,2016,10,11,285,Post-Monsoon,Normal,Light,Medium,0,0,0,1,22.86,22.55,0.61,1.58,68.65,72.42
2016-10-12,27.4,20.0,22.3,18.3,7.7,25.5,83.05,970.0,4.848,2016,10,12,286,Post-Monsoon,Normal,Moderate,Medium,0,0,0,1,22.79,22.55,3.23,2.12,71.14,72.77
2016-10-13,26.9,19.4,23.1,0.4,7.9,25.9,80.76,970.0,3.3526,2016,10,13,287,Post-Monsoon,Normal,Light,Medium,0,0,0,1,22.81,22.58,3.29,2.12,73.49,73.07
2016-10-14,28.3,18.9,23.5,0.4,12.1,24.9,68.04,970.0,4.5967,2016,10,14,288,Post-Monsoon,Normal,Light,Medium,0,0,0,1,22.93,22.61,3.34,2.13,74.03,72.9
2016-10-15,28.1,18.3,22.7,0.0,11.6,23.4,57.5,970.0,6.0367,2016,10,15,289,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,22.89,22.61,3.34,2.1,72.8,72.25
2016-10-16,28.1,16.4,22.2,0.0,9.7,22.8,57.51,970.0,6.3194,2016,10,16,290,Post-Monsoon,Normal,No Rain,Medium,0,0,0,1,22.8,22.6,3.19,2.04,70.87,71.69
