date,pm25,pm10,no2,so2,co,o3,aqi,aqi_class,aqi_7d_avg,year,month,season
2019-08-07,40.4,72.0,37.5,12.1,1.6,46.9,46.0,Good,55.0,2019,8,Southwest Monsoon
2019-08-08,43.4,69.8,40.2,12.8,0.88,36.3,46.0,Good,52.7,2019,8,Southwest Monsoon
2019-08-09,45.7,71.4,28.0,12.2,1.18,46.6,47.0,Good,51.4,2019,8,Southwest Monsoon
2019-08-10,46.9,82.5,29.9,9.6,0.98,29.0,48.0,Good,49.9,2019,8,Southwest Monsoon
2019-08-11,45.9,81.4,36.4,9.6,1.5,38.9,49.0,Good,48.9,2019,8,Southwest Monsoon
2019-08-12,50.5,84.3,33.8,8.5,1.29,47.8,52.0,Moderate,47.3,2019,8,Southwest Monsoon
2019-08-13,49.2,89.4,32.2,9.4,1.24,40.4,52.0,Moderate,48.6,2019,8,Southwest Monsoon
2019-08-14,43.9,67.4,38.5,8.3,0.95,40.7,46.0,Good,48.6,2019,8,Southwest Monsoon
2019-08-15,33.8,53.1,36.3,9.7,1.6,44.3,38.0,Good,47.4,2019,8,Southwest Monsoon
2019-08-16,42.0,74.6,39.5,9.8,1.01,42.9,47.0,Good,47.4,2019,8,Southwest Monsoon
2019-08-17,45.2,69.1,33.8,8.1,1.14,39.5,46.0,Good,47.1,2019,8,Southwest Monsoon
2019-08-18,47.3,91.7,35.2,15.2,1.24,46.5,53.0,Moderate,47.7,2019,8,Southwest Monsoon
2019-08-19,41.1,64.6,41.5,10.4,1.38,40.4,44.0,Good,46.6,2019,8,Southwest Monsoon
2019-08-20,45.6,83.7,30.2,12.4,1.17,42.3,49.0,Good,46.1,2019,8,Southwest Monsoon
2019-08-21,41.1,69.7,35.0,12.3,1.6,44.2,45.0,Good,46.0,2019,8,Southwest Monsoon
2019-08-22,48.1,81.8,31.8,13.7,1.26,27.2,49.0,Good,47.6,2019,8,Southwest Monsoon
2019-08-23,41.5,78.1,42.1,8.0,1.66,35.6,47.0,Good,47.6,2019,8,Southwest Monsoon
2019-08-24,43.1,75.3,44.9,8.8,1.02,36.1,47.0,Good,47.7,2019,8,Southwest Monsoon
2019-08-25,39.8,74.2,36.1,6.2,1.38,42.1,45.0,Good,46.6,2019,8,Southwest Monsoon
2019-08-26,47.9,84.0,37.3,6.6,1.06,47.4,51.0,Moderate,47.6,2019,8,Southwest Monsoon
2019-08-27,42.9,77.1,34.9,7.8,1.21,29.2,45.0,Good,47.0,2019,8,Southwest Monsoon
2019-08-28,55.3,104.1,34.7,9.5,0.91,36.3,58.0,Moderate,48.9,2019,8,Southwest Monsoon
2019-08-29,51.8,93.5,35.6,9.7,1.59,43.7,55.0,Moderate,49.7,2019,8,Southwest Monsoon
2019-08-30,48.5,87.7,29.9,16.2,1.59,29.4,50.0,Good,50.1,2019,8,Southwest Monsoon
2019-08-31,43.4,82.3,37.9,10.9,1.55,39.8,48.0,Good,50.3,2019,8,Southwest Monsoon
2019-09-01,51.7,102.0,31.4,11.8,1.49,40.0,56.0,Moderate,51.9,2019,9,Southwest Monsoon
2019-09-02,53.8,90.9,33.9,10.1,1.93,40.3,55.0,Moderate,52.4,2019,9,Southwest Monsoon
2019-09-03,50.0,89.4,35.4,7.2,1.3,31.8,52.0,Moderate,53.4,2019,9,Southwest Monsoon
2019-09-04,60.2,92.9,32.3,10.4,1.67,37.1,58.0,Moderate,53.4,2019,9,Southwest Monsoon
2019-09-05,52.2,87.7,37.7,6.6,1.24,31.1,53.0,Moderate,53.1,2019,9,Southwest Monsoon
2019-09-06,55.4,94.5,33.4,9.5,1.4,42.5,56.0,Moderate,54.0,2019,9,Southwest Monsoon
2019-09-07,49.9,95.8,39.6,11.1,1.45,31.5,54.0,Moderate,54.9,2019,9,Southwest Monsoon
2019-09-08,53.7,94.4,31.8,8.7,0.79,36.9,55.0,Moderate,54.7,2019,9,Southwest Monsoon
2019-09-09,43.4,81.0,34.6,10.2,1.22,47.0,48.0,Good,53.7,2019,9,Southwest Monsoon
2019-09-10,45.8,69.1,31.0,8.6,1.19,42.0,46.0,Good,52.9,2019,9,Southwest Monsoon
2019-09-11,51.4,89.1,39.2,7.6,1.24,27.4,53.0,Moderate,52.1,2019,9,Southwest Monsoon
2019-09-12,51.4,100.3,34.1,10.8,1.07,34.6,55.0,Moderate,52.4,2019,9,Southwest Monsoon
2019-09-13,52.6,84.7,33.1,11.9,1.29,36.3,52.0,Moderate,51.9,2019,9,Southwest Monsoon
2019-09-14,56.7,85.9,34.5,11.9,1.33,34.8,55.0,Moderate,52.0,2019,9,Southwest Monsoon
2019-09-15,39.0,67.0,34.9,9.4,0.99,37.6,42.0,Good,50.1,2019,9,Southwest Monsoon
2019-09-16,42.2,78.1,36.9,5.5,1.25,38.6,46.0,Good,49.9,2019,9,Southwest Monsoon
2019-09-17,50.6,87.4,37.5,10.0,1.18,44.5,53.0,Moderate,50.9,2019,9,Southwest Monsoon
2019-09-18,43.9,76.0,34.7,12.4,1.55,32.8,46.0,Good,49.9,2019,9,Southwest Monsoon
2019-09-19,72.6,133.3,35.1,7.2,1.39,38.8,72.0,Moderate,52.3,2019,9,Southwest Monsoon
2019-09-20,52.6,85.6,22.9,13.4,1.05,34.0,51.0,Moderate,52.1,2019,9,Southwest Monsoon
2019-09-21,48.5,90.9,33.5,5.7,1.49,42.6,52.0,Moderate,51.7,2019,9,Southwest Monsoon
2019-09-22,45.4,71.6,41.0,10.6,1.23,36.6,47.0,Good,52.4,2019,9,Southwest Monsoon
2019-09-23,45.6,77.5,37.1,11.5,1.26,34.7,48.0,Good,52.7,2019,9,Southwest Monsoon
2019-09-24,49.2,90.0,31.0,12.8,1.01,33.0,51.0,Moderate,52.4,2019,9,Southwest Monsoon
2019-09-25,49.8,95.3,33.7,10.8,1.3,29.8,53.0,Moderate,53.4,2019,9,Southwest Monsoon
2019-09-26,45.8,86.8,32.9,9.2,1.48,38.4,50.0,Good,50.3,2019,9,Southwest Monsoon
2019-09-27,47.1,87.6,39.6,10.2,1.18,29.8,50.0,Good,50.1,2019,9,Southwest Monsoon
2019-09-28,58.4,98.1,39.2,8.5,1.64,24.4,58.0,Moderate,51.0,2019,9,Southwest Monsoon
2019-09-29,58.7,91.6,32.2,5.9,1.47,28.8,56.0,Moderate,52.3,2019,9,Southwest Monsoon
2019-09-30,50.8,81.7,35.3,9.4,1.04,34.3,51.0,Moderate,52.7,2019,9,Southwest Monsoon
2019-10-01,43.2,83.5,33.5,11.6,1.42,27.2,47.0,Good,52.1,2019,10,Post-Monsoon
2019-10-02,56.4,108.7,35.5,12.7,1.01,29.2,59.0,Moderate,53.0,2019,10,Post-Monsoon
2019-10-03,63.5,125.4,35.6,9.6,1.11,23.6,65.0,Moderate,55.1,2019,10,Post-Monsoon
2019-10-04,62.2,95.6,35.2,13.6,0.91,28.8,59.0,Moderate,56.4,2019,10,Post-Monsoon
2019-10-05,57.7,102.1,39.5,10.3,0.95,41.4,60.0,Moderate,56.7,2019,10,Post-Monsoon
2019-10-06,62.6,114.1,43.4,11.6,1.28,29.5,64.0,Moderate,57.9,2019,10,Post-Monsoon
2019-10-07,53.0,98.3,37.8,12.1,1.3,32.0,56.0,Moderate,58.6,2019,10,Post-Monsoon
2019-10-08,57.0,103.8,33.8,10.7,1.41,43.7,59.0,Moderate,60.3,2019,10,Post-Monsoon
2019-10-09,47.8,90.2,38.8,10.4,1.13,34.0,52.0,Moderate,59.3,2019,10,Post-Monsoon
2019-10-10,54.6,91.8,38.8,13.7,1.56,33.7,56.0,Moderate,58.0,2019,10,Post-Monsoon
2019-10-11,61.9,98.4,37.2,7.2,1.3,27.3,59.0,Moderate,58.0,2019,10,Post-Monsoon
2019-10-12,48.5,77.7,45.4,10.7,1.43,33.1,50.0,Good,56.6,2019,10,Post-Monsoon
2019-10-13,46.6,70.1,39.0,6.9,0.54,40.5,48.0,Good,54.3,2019,10,Post-Monsoon
2019-10-14,53.3,89.3,40.3,7.0,1.35,25.7,53.0,Moderate,53.9,2019,10,Post-Monsoon
2019-10-15,51.0,78.9,29.0,10.5,1.55,30.7,49.0,Good,52.4,2019,10,Post-Monsoon
2019-10-16,57.1,94.9,34.1,9.5,0.78,25.7,56.0,Moderate,53.0,2019,10,Post-Monsoon
2019-10-17,49.4,89.7,40.1,14.8,1.36,39.5,53.0,Moderate,52.6,2019,10,Post-Monsoon
2019-10-18,64.6,125.8,39.1,10.1,1.15,25.4,66.0,Moderate,53.6,2019,10,Post-Monsoon
2019-10-19,43.6,83.7,36.5,12.9,1.74,27.7,47.0,Good,53.1,2019,10,Post-Monsoon
2019-10-20,61.4,99.8,39.8,10.7,1.03,25.3,60.0,Moderate,54.9,2019,10,Post-Monsoon
2019-10-21,47.2,74.0,41.7,8.2,1.89,24.1,48.0,Good,54.1,2019,10,Post-Monsoon
2019-10-22,40.0,63.9,36.1,7.1,1.67,31.4,42.0,Good,53.1,2019,10,Post-Monsoon
2019-10-23,54.3,107.7,35.5,7.9,1.38,29.1,57.0,Moderate,53.3,2019,10,Post-Monsoon
2019-10-24,50.8,90.2,37.0,11.3,0.99,32.5,53.0,Moderate,53.3,2019,10,Post-Monsoon
2019-10-25,44.8,71.3,40.0,13.8,1.24,33.8,47.0,Good,50.6,2019,10,Post-Monsoon
2019-10-26,40.8,78.4,35.7,8.8,1.52,22.2,44.0,Good,50.1,2019,10,Post-Monsoon
2019-10-27,52.5,89.2,41.4,12.3,1.38,32.0,54.0,Moderate,49.3,2019,10,Post-Monsoon
2019-10-28,59.4,115.9,36.1,10.2,1.08,25.8,61.0,Moderate,51.1,2019,10,Post-Monsoon
2019-10-29,56.7,92.4,35.8,8.5,1.63,31.0,56.0,Moderate,53.1,2019,10,Post-Monsoon
2019-10-30,53.0,89.9,47.4,11.3,1.33,31.9,55.0,Moderate,52.9,2019,10,Post-Monsoon
2019-10-31,56.0,98.1,33.1,13.8,1.42,28.9,56.0,Moderate,53.3,2019,10,Post-Monsoon
2019-11-01,52.4,102.0,41.1,10.4,1.6,36.7,57.0,Moderate,54.7,2019,11,Post-Monsoon
2019-11-02,42.6,82.4,30.8,12.3,1.57,22.8,45.0,Good,54.9,2019,11,Post-Monsoon
2019-11-03,42.7,76.2,40.6,11.2,1.62,24.3,46.0,Good,53.7,2019,11,Post-Monsoon
2019-11-04,51.2,82.4,48.8,11.2,1.52,31.1,53.0,Moderate,52.6,2019,11,Post-Monsoon
2019-11-05,51.5,87.6,42.2,9.0,1.18,40.4,54.0,Moderate,52.3,2019,11,Post-Monsoon
2019-11-06,58.6,116.4,43.4,11.6,1.34,25.0,62.0,Moderate,53.3,2019,11,Post-Monsoon
2019-11-07,57.9,104.4,37.6,7.7,1.69,29.4,59.0,Moderate,53.7,2019,11,Post-Monsoon
2019-11-08,56.8,107.5,41.8,11.3,1.01,35.6,60.0,Moderate,54.1,2019,11,Post-Monsoon
2019-11-09,50.6,87.3,39.0,13.3,1.07,34.1,53.0,Moderate,55.3,2019,11,Post-Monsoon
2019-11-10,42.9,75.8,46.1,14.2,1.49,32.6,48.0,Good,55.6,2019,11,Post-Monsoon
2019-11-11,55.5,95.1,33.6,8.5,1.33,25.9,55.0,Moderate,55.9,2019,11,Post-Monsoon
2019-11-12,56.3,104.2,42.7,11.5,0.93,29.3,59.0,Moderate,56.6,2019,11,Post-Monsoon
2019-11-13,35.9,69.1,39.7,9.2,1.52,29.5,41.0,Good,53.6,2019,11,Post-Monsoon
2019-11-14,46.8,82.0,34.3,10.9,1.46,34.5,49.0,Good,52.1,2019,11,Post-Monsoon
2019-11-15,47.8,83.1,36.9,14.4,2.01,28.6,50.0,Good,50.7,2019,11,Post-Monsoon
2019-11-16,53.4,89.2,31.6,12.4,1.4,36.0,54.0,Moderate,50.9,2019,11,Post-Monsoon
2019-11-17,47.0,74.6,24.9,9.3,1.88,28.9,46.0,Good,50.6,2019,11,Post-Monsoon
2019-11-18,52.3,103.1,33.2,9.2,1.6,29.9,55.0,Moderate,50.6,2019,11,Post-Monsoon
2019-11-19,51.1,84.8,36.4,10.6,0.88,28.5,51.0,Moderate,49.4,2019,11,Post-Monsoon
2019-11-20,51.5,97.8,38.3,10.8,1.36,28.2,54.0,Moderate,51.3,2019,11,Post-Monsoon
2019-11-21,47.6,88.4,32.8,10.9,1.33,28.7,50.0,Good,51.4,2019,11,Post-Monsoon
2019-11-22,48.1,91.2,36.7,7.6,1.33,29.3,51.0,Moderate,51.6,2019,11,Post-Monsoon
2019-11-23,45.0,88.7,38.9,14.6,1.13,21.0,49.0,Good,50.9,2019,11,Post-Monsoon
2019-11-24,55.3,100.1,35.7,14.8,1.55,27.6,57.0,Moderate,52.4,2019,11,Post-Monsoon
2019-11-25,56.6,110.3,33.7,11.6,1.26,37.5,60.0,Moderate,53.1,2019,11,Post-Monsoon
2019-11-26,47.2,74.8,35.1,8.9,1.64,20.0,46.0,Good,52.4,2019,11,Post-Monsoon
2019-11-27,63.2,114.7,43.3,9.3,1.61,27.8,64.0,Moderate,53.9,2019,11,Post-Monsoon
2019-11-28,50.4,95.1,31.1,8.7,1.29,26.2,52.0,Moderate,54.1,2019,11,Post-Monsoon
2019-11-29,63.3,103.6,42.6,8.5,1.2,30.6,62.0,Moderate,55.7,2019,11,Post-Monsoon
2019-11-30,48.1,90.0,43.5,9.3,1.21,31.6,52.0,Moderate,56.1,2019,11,Post-Monsoon
2019-12-01,43.2,81.6,40.2,12.4,1.5,29.7,48.0,Good,54.9,2019,12,Winter
2019-12-02,60.2,115.3,43.4,11.9,1.57,18.9,62.0,Moderate,55.1,2019,12,Winter
2019-12-03,59.1,98.0,38.5,14.6,1.38,18.9,58.0,Moderate,56.9,2019,12,Winter
2019-12-04,57.6,106.1,42.7,8.6,1.39,15.7,58.0,Moderate,56.0,2019,12,Winter
2019-12-05,52.9,87.4,50.5,9.8,1.56,28.4,55.0,Moderate,56.4,2019,12,Winter
2019-12-06,57.2,106.9,46.7,7.6,1.75,20.8,59.0,Moderate,56.0,2019,12,Winter
2019-12-07,53.8,93.2,39.6,11.9,1.55,17.3,54.0,Moderate,56.3,2019,12,Winter
2019-12-08,55.3,99.4,36.3,14.8,1.48,24.5,56.0,Moderate,57.4,2019,12,Winter
2019-12-09,63.3,108.1,40.4,10.7,1.55,25.7,62.0,Moderate,57.4,2019,12,Winter
2019-12-10,58.7,92.8,42.7,14.3,1.04,28.7,58.0,Moderate,57.4,2019,12,Winter
2019-12-11,61.7,98.0,44.5,13.0,1.43,29.2,61.0,Moderate,57.9,2019,12,Winter
2019-12-12,55.8,85.8,41.2,13.3,1.18,29.5,55.0,Moderate,57.9,2019,12,Winter
2019-12-13,55.0,99.5,48.7,12.8,1.35,33.3,59.0,Moderate,57.9,2019,12,Winter
2019-12-14,49.3,94.9,41.7,15.2,1.26,27.8,53.0,Moderate,57.7,2019,12,Winter
2019-12-15,54.8,82.8,39.7,11.2,1.26,33.1,54.0,Moderate,57.4,2019,12,Winter
2019-12-16,34.2,52.4,43.7,13.0,1.24,27.6,38.0,Good,54.0,2019,12,Winter
2019-12-17,53.3,92.1,44.4,15.3,2.07,27.4,55.0,Moderate,53.6,2019,12,Winter
2019-12-18,56.8,106.2,38.5,9.6,1.48,26.6,59.0,Moderate,53.3,2019,12,Winter
2019-12-19,61.3,96.9,37.8,11.2,1.79,29.3,59.0,Moderate,53.9,2019,12,Winter
2019-12-20,55.5,90.8,35.0,12.7,1.68,32.8,55.0,Moderate,53.3,2019,12,Winter
2019-12-21,59.8,96.7,40.4,9.9,1.66,32.8,59.0,Moderate,54.1,2019,12,Winter
2019-12-22,42.1,71.6,46.5,9.8,1.63,32.7,46.0,Good,53.0,2019,12,Winter
2019-12-23,57.0,91.9,44.3,15.7,2.01,31.3,57.0,Moderate,55.7,2019,12,Winter
2019-12-24,45.6,76.5,46.1,10.0,1.6,24.0,48.0,Good,54.7,2019,12,Winter
2019-12-25,48.9,91.2,39.0,10.9,1.04,43.6,53.0,Moderate,53.9,2019,12,Winter
2019-12-26,56.1,101.3,40.9,12.0,1.45,23.2,57.0,Moderate,53.6,2019,12,Winter
2019-12-27,66.3,102.2,34.0,12.5,1.23,30.6,62.0,Moderate,54.6,2019,12,Winter
2019-12-28,60.0,109.1,45.6,10.5,1.14,45.0,64.0,Moderate,55.3,2019,12,Winter
2019-12-29,57.5,100.0,47.0,11.2,1.6,34.5,60.0,Moderate,57.3,2019,12,Winter
2019-12-30,57.3,112.7,37.3,9.6,0.97,26.7,60.0,Moderate,57.7,2019,12,Winter
2019-12-31,52.4,86.2,48.1,10.5,1.52,36.4,55.0,Moderate,58.7,2019,12,Winter
2020-01-01,54.5,101.5,41.2,13.1,1.08,31.3,58.0,Moderate,59.4,2020,1,Winter
2020-01-02,61.3,114.3,37.8,13.6,1.45,26.4,62.0,Moderate,60.1,2020,1,Winter
2020-01-03,48.6,78.3,40.8,13.8,1.68,31.6,50.0,Good,58.4,2020,1,Winter
2020-01-04,62.5,121.9,44.6,11.7,1.33,28.8,66.0,Moderate,58.7,2020,1,Winter
2020-01-05,55.6,97.0,41.9,11.4,1.19,29.6,57.0,Moderate,58.3,2020,1,Winter
2020-01-06,64.1,117.9,39.8,9.1,1.4,31.0,65.0,Moderate,59.0,2020,1,Winter
2020-01-07,65.0,102.3,44.5,11.0,1.64,34.4,64.0,Moderate,60.3,2020,1,Winter
2020-01-08,46.6,75.9,44.8,12.1,1.57,35.5,49.0,Good,59.0,2020,1,Winter
2020-01-09,54.2,97.2,41.4,13.9,1.47,27.4,56.0,Moderate,58.1,2020,1,Winter
2020-01-10,52.3,86.8,40.7,7.9,1.28,33.0,53.0,Moderate,58.6,2020,1,Winter
2020-01-11,45.6,79.8,39.9,11.1,1.39,29.9,48.0,Good,56.0,2020,1,Winter
2020-01-12,51.1,86.2,44.0,7.2,1.66,35.2,53.0,Moderate,55.4,2020,1,Winter
2020-01-13,75.4,137.2,35.7,8.5,1.46,26.4,74.0,Moderate,56.7,2020,1,Winter
2020-01-14,62.6,109.1,39.0,14.4,1.55,31.5,63.0,Moderate,56.6,2020,1,Winter
2020-01-15,71.7,107.7,41.5,9.1,1.4,22.6,66.0,Moderate,59.0,2020,1,Winter
2020-01-16,64.1,117.0,38.9,12.0,1.21,35.3,65.0,Moderate,60.3,2020,1,Winter
2020-01-17,53.1,90.9,43.1,13.8,1.99,40.9,56.0,Moderate,60.7,2020,1,Winter
2020-01-18,55.6,92.9,42.8,10.8,1.69,39.8,57.0,Moderate,62.0,2020,1,Winter
2020-01-19,62.4,96.6,52.0,9.3,1.56,36.4,62.0,Moderate,63.3,2020,1,Winter
2020-01-20,61.4,98.8,39.1,12.0,1.45,35.2,60.0,Moderate,61.3,2020,1,Winter
2020-01-21,54.3,87.5,42.1,14.9,1.85,42.7,56.0,Moderate,60.3,2020,1,Winter
2020-01-22,47.7,93.9,38.3,13.7,1.29,29.7,52.0,Moderate,58.3,2020,1,Winter
2020-01-23,81.3,139.6,49.9,11.3,1.66,31.4,80.0,Moderate,60.4,2020,1,Winter
2020-01-24,57.3,87.2,48.9,10.6,1.5,39.8,58.0,Moderate,60.7,2020,1,Winter
2020-01-25,56.0,87.9,35.8,14.1,1.42,32.2,55.0,Moderate,60.4,2020,1,Winter
2020-01-26,59.1,91.0,41.4,8.8,1.42,28.4,57.0,Moderate,59.7,2020,1,Winter
2020-01-27,56.6,101.6,42.2,13.6,1.82,25.6,58.0,Moderate,59.4,2020,1,Winter
2020-01-28,59.2,94.3,40.7,10.7,1.02,29.1,58.0,Moderate,59.7,2020,1,Winter
2020-01-29,67.3,117.7,40.2,8.8,1.91,42.2,68.0,Moderate,62.0,2020,1,Winter
2020-01-30,57.4,96.8,45.2,8.2,1.75,33.0,59.0,Moderate,59.0,2020,1,Winter
2020-01-31,50.2,95.4,49.3,15.0,1.5,29.9,55.0,Moderate,58.6,2020,1,Winter
2020-02-01,57.2,94.9,45.3,11.3,1.43,33.4,58.0,Moderate,59.0,2020,2,Winter
2020-02-02,55.0,95.2,45.6,10.0,1.49,35.6,57.0,Moderate,59.0,2020,2,Winter
2020-02-03,68.3,127.0,40.7,11.7,1.61,24.8,69.0,Moderate,60.6,2020,2,Winter
2020-02-04,66.5,114.2,46.2,10.6,1.8,29.8,67.0,Moderate,61.9,2020,2,Winter
2020-02-05,59.1,112.0,46.2,10.7,1.61,26.9,62.0,Moderate,61.0,2020,2,Winter
2020-02-06,49.3,90.3,40.2,10.8,1.56,41.8,53.0,Moderate,60.1,2020,2,Winter
2020-02-07,49.7,84.8,41.2,11.8,1.5,34.1,52.0,Moderate,59.7,2020,2,Winter
2020-02-08,58.4,102.3,35.8,13.3,1.03,33.9,59.0,Moderate,59.9,2020,2,Winter
2020-02-09,60.7,120.3,36.7,8.7,1.07,34.1,64.0,Moderate,60.9,2020,2,Winter
2020-02-10,55.7,101.9,40.4,14.5,1.77,29.5,58.0,Moderate,59.3,2020,2,Winter
2020-02-11,54.9,107.3,37.8,9.9,1.61,37.8,59.0,Moderate,58.1,2020,2,Winter
2020-02-12,54.2,86.1,45.3,12.3,1.7,44.6,56.0,Moderate,57.3,2020,2,Winter
2020-02-13,58.1,101.3,41.5,11.6,1.69,32.5,59.0,Moderate,58.1,2020,2,Winter
2020-02-14,41.6,81.3,44.2,10.1,1.64,40.1,48.0,Good,57.6,2020,2,Winter
2020-02-15,50.6,84.0,37.2,14.0,1.71,35.3,52.0,Moderate,56.6,2020,2,Winter
2020-02-16,53.9,106.9,47.3,10.2,1.28,32.2,59.0,Moderate,55.9,2020,2,Winter
2020-02-17,66.8,103.4,44.1,14.6,1.63,40.7,65.0,Moderate,56.9,2020,2,Winter
2020-02-18,52.6,102.6,43.7,13.1,1.6,28.2,57.0,Moderate,56.6,2020,2,Winter
2020-02-19,59.6,102.6,45.9,10.3,1.82,29.3,61.0,Moderate,57.3,2020,2,Winter
2020-02-20,59.9,92.0,43.4,9.4,0.59,45.4,60.0,Moderate,57.4,2020,2,Winter
2020-02-21,67.4,130.7,38.0,13.9,2.09,34.7,70.0,Moderate,60.6,2020,2,Winter
2020-02-22,67.1,109.2,44.6,9.5,1.7,42.9,67.0,Moderate,62.7,2020,2,Winter
2020-02-23,57.9,87.5,39.0,11.5,1.55,36.5,57.0,Moderate,62.4,2020,2,Winter
2020-02-24,55.0,86.2,42.9,13.1,1.25,24.5,54.0,Moderate,60.9,2020,2,Winter
2020-02-25,53.7,98.2,39.0,12.7,1.42,40.8,57.0,Moderate,60.9,2020,2,Winter
2020-02-26,56.6,112.6,48.7,11.3,1.58,39.4,63.0,Moderate,61.1,2020,2,Winter
2020-02-27,55.3,86.0,44.8,10.3,1.91,34.0,55.0,Moderate,60.4,2020,2,Winter
2020-02-28,62.2,107.6,46.1,13.2,1.87,43.3,65.0,Moderate,59.7,2020,2,Winter
2020-02-29,61.2,97.4,39.1,8.0,1.64,42.7,61.0,Moderate,58.9,2020,2,Winter
2020-03-01,57.6,107.9,39.7,11.3,1.53,34.4,60.0,Moderate,59.3,2020,3,Summer
2020-03-02,62.3,97.2,39.3,8.2,1.4,43.7,61.0,Moderate,60.3,2020,3,Summer
2020-03-03,66.5,107.8,38.9,9.0,1.1,39.6,65.0,Moderate,61.4,2020,3,Summer
2020-03-04,54.4,86.9,30.8,11.5,1.15,39.0,54.0,Moderate,60.1,2020,3,Summer
2020-03-05,61.2,108.7,46.4,9.3,1.59,35.1,63.0,Moderate,61.3,2020,3,Summer
2020-03-06,51.0,98.8,38.3,13.1,1.53,34.3,55.0,Moderate,59.9,2020,3,Summer
2020-03-07,61.8,108.5,40.5,12.2,1.2,46.2,64.0,Moderate,60.3,2020,3,Summer
2020-03-08,60.9,93.2,33.2,9.4,1.16,41.2,59.0,Moderate,60.1,2020,3,Summer
2020-03-09,60.6,107.9,44.4,10.3,1.51,44.1,63.0,Moderate,60.4,2020,3,Summer
2020-03-10,54.2,102.8,44.0,8.5,1.27,37.1,58.0,Moderate,59.4,2020,3,Summer
2020-03-11,48.8,76.5,41.9,11.7,1.15,42.2,51.0,Moderate,59.0,2020,3,Summer
2020-03-12,43.7,67.2,39.6,13.9,1.44,38.1,46.0,Good,56.6,2020,3,Summer
2020-03-13,53.2,84.8,47.8,8.4,1.52,43.3,56.0,Moderate,56.7,2020,3,Summer
2020-03-14,64.2,120.3,42.4,11.1,1.07,33.1,66.0,Moderate,57.0,2020,3,Summer
2020-03-15,51.3,92.2,33.0,11.4,1.27,33.4,53.0,Moderate,56.1,2020,3,Summer
2020-03-16,59.0,104.4,39.4,8.2,1.53,34.9,60.0,Moderate,55.7,2020,3,Summer
2020-03-17,59.4,96.5,40.8,8.7,1.74,40.5,60.0,Moderate,56.0,2020,3,Summer
2020-03-18,51.5,85.8,38.9,7.1,1.42,29.6,52.0,Moderate,56.1,2020,3,Summer
2020-03-19,62.7,124.4,40.8,11.9,1.22,43.2,67.0,Moderate,59.1,2020,3,Summer
2020-03-20,33.1,53.7,44.3,10.0,1.14,44.1,39.0,Good,56.7,2020,3,Summer
2020-03-21,44.9,87.7,37.7,9.3,1.35,32.4,49.0,Good,54.3,2020,3,Summer
2020-03-22,47.1,84.3,37.0,14.9,1.34,39.3,51.0,Moderate,54.0,2020,3,Summer
2020-03-23,47.8,74.6,34.2,7.1,0.81,50.8,49.0,Good,52.4,2020,3,Summer
2020-03-24,55.9,96.8,31.0,13.3,0.93,39.4,57.0,Moderate,52.0,2020,3,Summer
2020-03-25,55.5,109.6,37.3,6.4,0.78,36.7,59.0,Moderate,53.0,2020,3,Summer
2020-03-26,56.3,96.2,35.8,9.7,1.35,40.0,57.0,Moderate,51.6,2020,3,Summer
2020-03-27,57.7,111.4,37.7,7.4,1.61,47.9,62.0,Moderate,54.9,2020,3,Summer
2020-03-28,46.8,76.3,36.2,9.1,1.58,36.4,48.0,Good,54.7,2020,3,Summer
2020-03-29,45.0,80.3,34.2,9.7,1.03,45.1,49.0,Good,54.4,2020,3,Summer
2020-03-30,56.3,108.2,36.3,9.3,1.12,44.6,60.0,Moderate,56.0,2020,3,Summer
2020-03-31,49.1,96.2,40.6,11.3,1.02,42.5,55.0,Moderate,55.7,2020,3,Summer
2020-04-01,42.5,74.1,36.4,12.5,1.37,40.8,46.0,Good,53.9,2020,4,Summer
2020-04-02,60.3,109.7,37.7,10.5,1.58,47.5,63.0,Moderate,54.7,2020,4,Summer
2020-04-03,63.3,95.0,46.9,11.4,1.63,37.3,62.0,Moderate,54.7,2020,4,Summer
2020-04-04,64.4,104.8,42.8,13.9,1.18,45.1,65.0,Moderate,57.1,2020,4,Summer
2020-04-05,54.8,89.9,39.4,9.4,1.38,35.5,55.0,Moderate,58.0,2020,4,Summer
2020-04-06,57.9,89.5,39.5,12.6,1.16,48.2,58.0,Moderate,57.7,2020,4,Summer
2020-04-07,63.1,103.5,35.7,15.8,1.36,47.3,63.0,Moderate,58.9,2020,4,Summer
2020-04-08,49.0,81.4,36.8,14.4,1.19,41.5,51.0,Moderate,59.6,2020,4,Summer
2020-04-09,61.3,121.6,37.4,14.0,1.21,42.6,66.0,Moderate,60.0,2020,4,Summer
2020-04-10,55.4,101.7,38.9,12.2,1.02,46.2,59.0,Moderate,59.6,2020,4,Summer
2020-04-11,59.9,102.6,38.3,13.1,0.6,37.2,61.0,Moderate,59.0,2020,4,Summer
2020-04-12,54.8,109.3,34.0,9.8,1.25,42.6,59.0,Moderate,59.6,2020,4,Summer
2020-04-13,62.6,98.7,40.9,10.6,1.43,44.2,62.0,Moderate,60.1,2020,4,Summer
2020-04-14,55.1,95.7,36.2,10.4,1.4,35.8,56.0,Moderate,59.1,2020,4,Summer
2020-04-15,43.1,78.6,46.2,9.4,0.98,48.9,50.0,Good,59.0,2020,4,Summer
